t_s,gps_x_m,gps_y_m,gps_alt_m,ground_speed_ms,roll_rad,pitch_rad,yaw_rad,anemo_body_x_ms,anemo_body_y_ms,anemo_body_z_ms,_true_wind_x,_true_wind_y,_true_wind_z
59.0,-84.93532670793762,-123.67188729914784,59.35983064271852,10.450827327349314,0.08101390467697035,-0.31427067332000475,5.675359865316194,-8.41931347341383,1.885430511074298,3.356615605721529,2.143933802844657,0.3863602817067944,0.5367423839572496
59.5,-78.2624665224999,-126.40120580667465,59.794676706880196,10.31323335434033,0.08224188934033841,-0.29390862733688927,5.745210093272387,-7.87935097262248,3.0206830139472527,3.2635880678589784,3.749748171595659,1.3498489029573955,0.5367423839572496
60.0,-76.05803290663341,-130.292765872225,60.33618136757967,10.516602172643811,0.07331433628851142,-0.3209719516608426,5.752526195192246,-6.683872864093607,4.64845653835531,3.0916493414014123,5.444783786661011,2.3668702719966066,0.5367423839572496
60.5,-69.71132717435982,-132.8334009033342,59.85123465825116,10.670718863873223,0.0669143122732726,-0.34192789010712926,5.780062637218761,-6.456839491568619,4.8213007472584,1.6268624550515662,6.240611497709163,2.8443668986254975,0.5367423839572496
61.0,-65.79122095252515,-133.78665593501808,60.3287860615207,10.556903675752203,0.08258156895221078,-0.32359343663261253,5.834886503222838,-5.610278613969668,4.903963174066187,2.2923095223382774,5.876124817264791,2.6256748903588742,0.5367423839572496
61.5,-61.450138558274084,-137.93003339220695,59.05269733448138,10.70475752998435,0.07529251600929968,-0.3107348260208464,5.856006975611792,-6.254439687394125,4.331105023192596,2.5152636040284913,4.996872634659434,2.0981235807956606,0.5367423839572496
62.0,-55.16940434662841,-139.87861133122334,61.34686896763042,10.238068026670136,0.06882625913951206,-0.30321738285383754,5.899924826023982,-6.572395680030673,2.963502765750146,2.3323006638865755,4.5577886642545185,1.8346731985527112,0.5367423839572496
62.5,-50.529182110176066,-139.74045899217487,59.362471208562646,10.39964064016054,0.07754886231364078,-0.3217555476140346,5.9275379800770835,-5.753062738163399,3.826534487640817,2.851420098027324,4.977133798947833,2.086280279368699,0.5367423839572496
63.0,-45.55308009026254,-142.58054671390678,60.636622407795386,10.561008716201814,0.0697040080551015,-0.31467824429222097,5.967816540384929,-5.610130702844292,4.622095180944062,2.1988834146985274,5.783741512991817,2.5702449077950904,0.5367423839572496
63.5,-40.116030849415715,-143.02977854975882,59.70004424812069,10.439271142750314,0.07829322683597363,-0.32068959650613643,6.00417720315892,-5.177696221374804,5.020653082127312,1.97992784320208,6.063817342490508,2.738290405494305,0.5367423839572494
64.0,-35.333389482465066,-147.2808512692358,58.388717924107766,10.59560545493536,0.08272063500158619,-0.31352604125104766,6.041461879423774,-5.883732899587917,3.6576394418655247,2.7597527595824793,5.3099357613592755,2.2859614568155653,0.5367423839572496
64.5,-31.05098838654972,-147.07338323815478,59.684341718504484,10.327172832744665,0.05208972393681656,-0.3114612611802003,6.082599675348069,-6.985248025587717,2.195139145752478,2.0762331263049902,3.9202912638854266,1.452174758331256,0.5367423839572496
65.0,-26.00444134858203,-149.38868467582196,60.491416350685654,10.419847000136949,0.0822809839245657,-0.31678880551189315,6.08267446321127,-7.563517561498188,1.9760608713572054,1.8292473933700508,2.9016353471390994,0.8409812082834596,0.5367423839572498
65.5,-21.81996576678368,-147.89655406996766,59.45990883828523,10.650537546460042,0.0786168287057523,-0.30823777769645455,6.162787879048132,-7.1347325418233565,1.6692803951937476,2.2330675804184192,3.027363455550287,0.9164180733301723,0.5367423839572496
66.0,-16.287676568605097,-149.6268876365112,59.98220176412063,10.583279847412902,0.058020145500214906,-0.3117635912181637,6.18859683517865,-5.8959863036246505,1.6621776323317374,2.3117197242897607,4.1814462424258565,1.6088677454555143,0.5367423839572494
66.5,-11.965862074391563,-150.4944203500278,60.701234883265215,10.439904828252404,0.07721506486545658,-0.30984510903932205,6.232844721189872,-4.607762300951745,3.13041392650678,2.8532958079538973,5.459265538587264,2.3755593231523586,0.5367423839572496
67.0,-5.8732307162699104,-149.56638693426666,60.35119282351111,10.455603739231778,0.06887088140641254,-0.32497050166638436,6.272467356364278,-4.12436459066683,2.747977863106969,2.0436895489630693,5.937212199488416,2.6623273196930497,0.5367423839572496
67.5,-0.20230515705429258,-149.5501817024684,58.966494185414646,10.43388111025881,0.07807933553692245,-0.2941268494569148,6.288067108242342,-4.750678602794571,2.3339749163257886,1.7401131977055762,5.4408687346800715,2.3645212408080427,0.5367423839572496
68.0,4.932679279168574,-149.1755749000047,58.613432717432815,10.61591409082849,0.08341347551187808,-0.31813533335249566,6.322039280200565,-5.709561344090028,2.354786383282939,2.592843260976713,4.645890253395564,1.8875341520373383,0.5367423839572496
68.5,9.251667240983952,-148.97131068212082,60.32388407010857,10.693017220803942,0.057576270902613455,-0.31441370696683213,6.356815873501783,-5.27737705890872,1.6779013559555933,2.3303319084653604,4.43205099898398,1.759230599390388,0.5367423839572496
69.0,16.660096618076494,-151.47192826826722,59.74604915612986,10.334601990371514,0.0726624105641885,-0.3325071987071267,6.388891344978696,-4.352677610324856,1.3709644412335968,2.1137557913360765,5.065476624863566,2.139285974918139,0.5367423839572494
69.5,20.338435525066078,-147.35829540389952,59.56595374391054,10.260502597623805,0.0792269099588929,-0.3337546156479171,6.442313791237564,-3.6424003001021856,1.8745334701561944,1.878406760243039,5.933479388722773,2.6600876332336636,0.5367423839572496
70.0,26.99325124344162,-147.98035077222835,59.836744387961254,10.548955483627555,0.06923802653240967,-0.32023983262951977,6.464992806012874,-3.5659779976652812,2.000065483323984,1.6218503543915548,6.069984466091598,2.7419906796549585,0.5367423839572496
70.5,30.851674627523884,-144.9383546369432,58.7456556668556,10.476178840019859,0.08759113686712428,-0.2998345720323935,6.483701031270528,-3.9323366641788513,1.521088503122884,2.353893047292155,5.013711540071196,2.1082269240427176,0.5367423839572496
71.0,36.114503413375175,-145.71188600303117,60.312424477055615,10.583800347944726,0.08905982045250657,-0.31226054730956326,6.517986787156761,-6.268523787639616,0.7532591841713452,2.8993813559495343,3.246040522156117,1.04762431329367,0.5367423839572496
71.5,41.128860868423665,-144.93244572445226,59.30544525548738,10.640101609676451,0.057260101004077774,-0.3116779453012758,6.561564113884227,-8.233324000693722,-1.113636838833349,2.7676809464307013,1.8200445319877954,0.19202671919267722,0.5367423839572498
72.0,45.820848356191576,-142.37000410214756,58.88745165601979,10.382992484235423,0.08945272067284585,-0.31566751948811766,6.600381868468022,-7.625153307373546,0.31366710248622465,3.2244681287018104,1.4978156429052154,-0.0013106142568706236,0.5367423839572496
72.5,51.042585489634725,-140.54597451910502,59.915820692599304,10.525573425372572,0.0702476450849245,-0.2987949792299386,6.631055154388531,-6.948715613628822,-0.10860017024283954,3.7275253959762287,2.142368362594097,0.3854210175564581,0.5367423839572496
73.0,56.96135747098635,-139.65726702623232,59.31699262193007,10.20683219502507,0.07920066159627066,-0.30380716001160796,6.667579307721485,-7.401057298391891,-0.5752509410732395,2.338542564161206,2.8874563356314553,0.8324738013788732,0.5367423839572496
73.5,61.09808474892764,-136.13178350902373,59.989267370460155,10.727853414047662,0.05071562410692028,-0.31615690422825404,6.700359500552116,-6.183670133754942,-0.7079731094314144,2.6977359326554966,2.928843567622235,0.8573061405733412,0.5367423839572496
74.0,66.11565469143885,-134.36845648606192,60.0916675496191,10.498786656458927,0.07784179274979906,-0.30601615740003113,6.728493991789396,-7.387415346369633,-0.8341693694041381,3.2143156648141393,2.239068541587037,0.4434411249522221,0.5367423839572496
74.5,69.92769994732988,-132.46028714909957,59.50196787786756,10.294753651776656,0.06316380204161115,-0.31786231027382755,6.7603165557828975,-8.334231054061505,-0.8541588234005093,3.6010547140259646,1.5783369125788624,0.04700214754731746,0.5367423839572496
75.0,74.54696406753521,-130.40349329423793,61.06011738309987,10.491827487926377,0.0778454203149943,-0.31637653655427966,6.812006660552109,-8.969098417654806,-0.5165491313987474,3.9844493499148914,1.7944555620592881,0.17667333723557288,0.5367423839572496
75.5,79.54222017031617,-126.76871171975016,60.71648419465148,10.181795901609012,0.05346920979873851,-0.33177654707942683,6.843892833068406,-7.1364259575380355,-0.15744095321439366,2.745246539872224,3.0307945184261653,0.9184767110556992,0.5367423839572496
76.0,82.86452438713685,-126.5553766989607,59.81269957017367,10.564567749039819,0.07241387812509308,-0.31860422846155806,6.887895247734751,-4.819735951515854,-0.9151736311725718,1.589590561679037,4.5442412861794415,1.826544771707665,0.5367423839572496
76.5,88.6120760266778,-121.10503590011658,60.78518379944649,10.699430808974778,0.06218858079085883,-0.2931236281453188,6.901456733961143,-4.176736467818902,-1.7088251461178317,1.76998022851734,5.301922560525132,2.2811535363150797,0.5367423839572496
77.0,92.14050144044809,-117.52967495690203,60.1895643109754,10.531301877920354,0.07328751285323387,-0.2998770581542973,6.943932137520987,-5.612915286467222,-1.5158755309861904,2.47659816040339,4.842923690755489,2.005754214453293,0.5367423839572496
77.5,95.16449485279254,-115.48614048337328,59.5346229206382,10.450103943252655,0.07055944345271647,-0.328567798765396,6.974736721120664,-6.592866584651707,-0.890517627646654,3.0006149606109,3.657211999969542,1.2943271999817252,0.5367423839572496
78.0,100.05595911713208,-111.3597843719779,59.34673991403554,10.233910766846241,0.06237703461185439,-0.32400523883468046,7.009575845109421,-7.7757986172251465,-1.003443114598645,3.3011746396847848,2.7537520363098067,0.752251221785884,0.5367423839572496
78.5,104.21885853782241,-108.07691868701073,60.27320694842944,10.523834498936214,0.074251137629913,-0.3293813214226347,7.037910468232892,-7.356460152479429,-0.7992400943527522,2.2776031799664054,2.7962365319393068,0.777741919163584,0.5367423839572496
79.0,108.85266765502774,-104.3211762698146,60.44016199682115,10.403646335215463,0.06702410989426658,-0.3154092652747632,7.06906259642624,-7.41673789773908,-1.1663031835661057,2.481873907862729,3.559836424705397,1.235901854823238,0.5367423839572496
79.5,110.36257001899298,-101.49756671629582,59.86092983992431,10.311836446609245,0.06674651758157145,-0.3102011623237455,7.125682319378643,-5.886742555985619,-1.7538038988994464,3.2096840318146094,4.178090303754281,1.6068541822525686,0.5367423839572496
80.0,114.86271857488433,-95.51198959656526,61.011631847470426,10.414405373109815,0.059497957972909035,-0.3174302438950289,7.1700721440349575,-6.124785944984475,-1.8146463729056932,2.6835899548001994,3.955007919690196,1.4730047518141176,0.5367423839572496
80.5,118.43218829148056,-92.55112059883632,59.96593710316444,10.357946998673143,0.07520971581835767,-0.32126001380072455,7.196328963989123,-6.319883140301517,-2.2168193660053883,3.1896717232075473,3.0218550268363633,0.913113016101818,0.5367423839572496
81.0,121.81447121825751,-88.13054186520871,60.60948381923397,10.633652015327753,0.08669650817600369,-0.3121442361257258,7.237517927099063,-9.004866986686139,-0.7575636812690351,3.4617773723660097,2.255082616490095,0.45304956989405687,0.5367423839572496
81.5,123.37973528738307,-84.54355142589625,60.11675063531582,10.441408232797295,0.07420821173273129,-0.3111949780371319,7.2719267045040255,-8.587344148682865,-1.167544724725082,3.277872674110129,2.521319417812139,0.6127916506872836,0.5367423839572496
82.0,126.03032223595596,-79.08545070027925,58.06871371917517,10.367854727794128,0.08117659830044598,-0.32978456112931404,7.296036083288149,-6.700367684997975,-1.9294598228642852,2.847225943715103,3.9080625677643943,1.4448375406586367,0.5367423839572496
82.5,129.49852841088878,-73.98169378499634,60.429037575344715,10.491268750839668,0.07034832436945834,-0.3166353264787397,7.3139714182606586,-4.953947703214427,-4.06928875742963,2.7448156691777763,5.615008498636481,2.4690050991818886,0.5367423839572496
83.0,134.3517003684982,-71.30084286086307,59.91787032716749,10.367173446568254,0.0932182568601847,-0.3016830622206377,7.357998727860791,-4.193082206040156,-4.2365148967049135,2.372122409085091,6.605959725350152,3.0635758352100906,0.5367423839572494
83.5,134.74765062271442,-67.03411391858303,60.10809876149447,10.429885444940268,0.07909923756460065,-0.31654079587913175,7.383283255079174,-4.212335572200052,-4.208263971468137,2.1201450893526914,6.457939493330917,2.97476369599855,0.5367423839572496
84.0,135.83128312416468,-61.83082456359235,59.56975092291429,10.60293400197989,0.08725062475723588,-0.32085612920817214,7.441806915258761,-5.612100261102954,-3.8929628325439674,2.5801784438119557,5.673021496900626,2.5038128981403753,0.5367423839572496
84.5,138.64972911444326,-57.4490116123888,58.89444077490909,10.502520488772447,0.0688168240007144,-0.32723939078489683,7.474304928718641,-6.156072372130549,-2.9532538340291574,2.1924169238144353,5.189048988711987,2.2134293932271922,0.5367423839572496
85.0,140.05153069908172,-51.69774257115643,60.113135578672434,10.447382486961928,0.0500353999987386,-0.3116792280633811,7.52484298392209,-5.996273565341092,-4.080376475044209,3.137516527277575,5.525633517748757,2.415380110649254,0.5367423839572496
85.5,142.19370929344782,-48.17313827921955,60.51279257551598,10.271218150267403,0.07320153527723965,-0.3247640658520795,7.5411480862654265,-5.525840684516297,-5.116246047843805,2.8795040383978914,6.318548286930972,2.891128972158583,0.5367423839572496
86.0,145.02710661960685,-42.463752303044565,59.46983887331579,10.477603996816917,0.09452367754774216,-0.3023536339017616,7.575751060274673,-5.553017416679022,-5.54402578869785,2.6929669045018443,6.65191042571664,3.091146255429984,0.5367423839572496
86.5,145.47166219769872,-36.31295035121753,59.828499912235905,10.488678076375695,0.05928626608425091,-0.31956815320255494,7.619213459391282,-6.482722032003756,-4.947321048055393,2.5989301761400467,5.89500454602716,2.6370027276162955,0.5367423839572496
87.0,146.41123356521737,-30.004838690684245,60.4052665233522,10.605903884414419,0.060649461464110384,-0.307130182058415,7.636429988466087,-7.578494256921628,-3.5205750385717436,3.0678024830650763,4.305171277826039,1.6831027666956235,0.5367423839572496
87.5,147.10155490262048,-26.54238389211265,59.47490328516151,10.482538381065071,0.06846327697125573,-0.3026485583063228,7.6860334481637524,-7.958095178154671,-1.625706778997447,3.1733904321280115,2.8605551791476644,0.8163331074885987,0.5367423839572496
88.0,147.59925005792078,-21.498049886208495,59.49593399179547,10.893410857480438,0.0633161321383173,-0.32517460312212015,7.7128443513363125,-9.351450678483456,-1.7970241054577683,3.308748084848059,2.4598454762231685,0.5759072857339012,0.5367423839572496
88.5,148.81717674446946,-15.62165537661437,58.963727052427174,10.691328801486982,0.09225278320492841,-0.30243588164398194,7.752371174582286,-8.99480762214485,-2.728110841008135,3.1593426019985325,3.180909141954859,1.0085454851729156,0.5367423839572496
89.0,150.28196332445617,-10.387119830828656,58.05089946940214,10.624302794438417,0.06408832404605536,-0.30695704763078346,7.796869752213297,-7.564052870315138,-4.427291722783397,3.5508994532673754,4.240465635854004,1.6442793815124022,0.5367423839572496
89.5,148.58195560039854,-5.241248117673712,60.219073918646764,10.405523688979757,0.07123703272526716,-0.33355505895293813,7.815664346301611,-7.935694247939659,-4.424645417284313,3.2428836555429292,4.685956380303182,1.911573828181909,0.5367423839572496
90.0,149.96823497412242,0.3539636839757322,59.75645858971467,10.616085658105147,0.07009679854627597,-0.31319213613194746,7.833865849437963,-8.07839709693513,-3.960655238731814,3.561480805072287,4.213155690370377,1.6278934142222263,0.5367423839572496
90.5,148.34637162882575,3.6558574094880116,60.219043076258814,10.432851243205292,0.07431210456002076,-0.3123771765771722,7.884048835599748,-8.592141687452695,-2.8433753755297992,3.8468086055050343,3.3966846374706856,1.1380107824824113,0.5367423839572496
91.0,147.94845602888213,11.078860028048474,60.97738293297407,10.438007324284357,0.0811364319989767,-0.32337085931765813,7.9308507624448445,-8.768161388588869,-2.383520729893715,3.432561166259742,3.1379842302458325,0.9827905381474994,0.5367423839572496
91.5,149.7761019461558,15.725197547298466,59.10613791835898,10.336871684409077,0.07872848367631072,-0.3080995348999527,7.9596225343904825,-8.77854929831154,-3.7713920340730596,4.242912949728996,3.82280134805177,1.3936808088310622,0.5367423839572494
92.0,148.07035370102452,20.88475355483183,60.70316322216071,10.571182240449733,0.058706176923143935,-0.3278806608359316,7.972268931100996,-8.494132094434605,-5.303961305166711,3.5687334517180394,4.9353579221617565,2.061214753297054,0.5367423839572496
92.5,147.20792877520495,26.23225226823418,59.76052967379862,10.262431203303308,0.08142499674158046,-0.30918373587266323,8.02126864645167,-8.522767877920716,-5.178891322849101,3.8744499372702776,5.475556000134783,2.3853336000808696,0.5367423839572496
93.0,147.24663455900793,30.319065124714914,61.13001045596881,10.507310992561962,0.08511097006529676,-0.3111235917538872,8.065067682699942,-8.966718243163903,-4.620473336155504,3.6958972186269614,4.820006578029947,1.992003946817968,0.5367423839572496
93.5,146.24190643461503,35.83883910512963,59.50704580800745,10.228062838672,0.06187926602616478,-0.3253063978895678,8.079180818326082,-9.308644550658506,-2.520616235624038,4.41600096200623,3.275684499383372,1.0654106996300232,0.5367423839572496
94.0,144.76913812799276,42.48328845248875,59.63455201540907,10.553404245637616,0.07544898710216796,-0.3351858722176525,8.136027568912782,-10.461542966289995,-1.4649745665007439,3.4211935576852928,1.840458155403839,0.20427489324230352,0.5367423839572498
94.5,143.4780875846144,45.72600526686994,59.090461934871655,10.310615118169192,0.051808811587831,-0.31694914136387087,8.162050461895758,-10.808187616348867,-0.8334491344434342,3.8270256267230236,1.375754411970827,-0.0745473528175038,0.5367423839572496
95.0,140.5102351933739,52.16006512999403,60.48234955500418,10.53729426235959,0.07302500236071922,-0.30767601276628015,8.190890442794519,-10.183982447385606,-1.5324419583880537,3.841377115031384,1.9085843467692851,0.24515060806157107,0.5367423839572496
95.5,138.45323142130258,56.59884557860768,60.441487017225036,10.252047614595549,0.04383820525749952,-0.3016944131800679,8.20603933581939,-10.342251761556613,-2.0800726882669793,3.9361066728077705,2.665157693062125,0.6990946158372747,0.5367423839572496
96.0,136.1568289970168,61.83202105842657,58.46279637556109,10.581839683430404,0.08620939925515053,-0.3147362931908081,8.260373919752146,-10.403456851466784,-2.93197368228026,4.384243287714885,2.7973535536177385,0.7784121321706431,0.5367423839572496
96.5,133.4437780377742,65.43279832354614,59.30945147012458,10.35173268585071,0.08793223680683919,-0.32829747026272604,8.324566687392853,-10.367477658393708,-2.221264227839412,3.838256188877512,2.1578030110609983,0.3946818066365989,0.5367423839572496
97.0,131.42244420722668,70.49659590566785,59.01766755944652,10.772119977204502,0.05155389054762438,-0.31813522806417105,8.32379435859241,-10.730051103513542,-1.273862380893529,3.7425233622540097,1.439389068080751,-0.036366559151549405,0.5367423839572496
97.5,129.94893982140147,75.19629680719626,58.57888136292616,10.384067765969643,0.0675383461714744,-0.3119046214905699,8.366851567885456,-10.188019759351976,-1.484876148639498,3.968010830302262,1.5551408354254415,0.033084501255264964,0.5367423839572496
98.0,127.33867095096946,78.97549757749637,59.78328509834325,10.591457116543975,0.07191388355391144,-0.3218497559706686,8.417566885724574,-10.492264691671881,-2.518045392338165,4.046395194435719,2.80360046778995,0.7821602806739703,0.5367423839572496
98.5,124.1669684882049,83.63357769035129,60.0837520239105,10.545275790636076,0.09215324629064711,-0.32819544274668894,8.45545550218435,-11.433462589449446,-4.411221192775212,4.960985074216737,4.55612634272769,1.8336758056366138,0.5367423839572496
99.0,121.48904921907396,87.71942826882848,60.024837760390845,10.267938996327151,0.07174703646226764,-0.32238999315021455,8.479264594345672,-10.976281180482163,-6.091313372541841,4.3165916751980316,5.74807006691782,2.548842040150692,0.5367423839572496
99.5,118.51419306187938,92.7854799084224,60.18532835538922,10.804098404334765,0.08449387385737551,-0.31323911761517564,8.521311878668845,-11.143353121019285,-5.806024149217429,4.475827169919178,5.752990503434612,2.5517943020607676,0.5367423839572496
100.0,114.54510568396391,95.88543928408454,60.347207858760086,10.5658268477054,0.07702404536219859,-0.32887020804497147,8.563869993961823,-11.33290430034601,-5.105792487332804,5.015285079217349,4.88334845011074,2.030009070066444,0.5367423839572496
100.5,110.46009022805077,101.79133722603494,60.52703789469295,10.543465957064576,0.07427985861950613,-0.29750653296784024,8.588688082303475,-11.307145299103206,-3.980418672787554,4.72989114546177,4.086536443237737,1.5519218659426424,0.5367423839572496
101.0,107.91271416270945,103.56676648575551,60.10394388333286,10.400263053302902,0.07365570091738272,-0.32812337577059936,8.606513721950712,-11.238961654033462,-4.622197279352215,4.640757269355933,4.106919284896748,1.5641515709380491,0.5367423839572496
101.5,105.24535285435356,107.50619548347453,60.527587371401516,10.516164438349735,0.07023016006684628,-0.31296809748114107,8.664549223999991,-11.945187554961018,-4.12480223347799,4.390767110999728,4.848596826005271,2.0091580956031625,0.5367423839572496
102.0,101.10770273205901,111.9997538150414,61.53315590138833,10.303531954599908,0.06639191425689953,-0.32860168254644795,8.681327022024911,-11.92042001851814,-4.932377993407222,4.9415229095724165,5.494033846802895,2.396420308081737,0.5367423839572496
102.5,97.03163528764418,113.92690264572623,60.92715966590152,10.308041225801167,0.10430965728672012,-0.31032179792575015,8.732752554089084,-12.422152636644151,-5.400224567673211,4.70139846536776,5.2684227522638345,2.2610536513583006,0.5367423839572496
103.0,91.19161763771672,119.57950099460481,60.21829001442062,10.442574867289226,0.07836271113903603,-0.3173953399999642,8.75974254326946,-11.643886342898742,-3.5011877780234215,4.915565978781668,4.1718636415691,1.6031181849414604,0.5367423839572496
103.5,87.89406553128536,120.2270178237606,58.417800750106295,10.33470681304405,0.07164756226981815,-0.3135676333839191,8.782991107801802,-11.623295602836713,-2.1742779405677335,3.757943981094888,3.0288103763143726,0.9172862257886237,0.5367423839572496
104.0,84.20474663560037,124.66528286677288,59.07706006688019,10.542148479402426,0.07604589619740076,-0.30345264193174737,8.839503504088873,-11.621162904940325,-2.051369700257926,4.261878506742804,2.802908536501888,0.781745121901133,0.5367423839572496
104.5,79.64397281349508,127.71073762834564,60.105499050496924,10.70349944036816,0.08296070813076772,-0.31316869467023145,8.874489841151041,-11.843471288835401,-3.0913239828080634,4.100627009847915,3.7708811155230912,1.3625286693138547,0.5367423839572496
105.0,75.20532698456977,128.53222185126893,59.42894440222503,10.503683483223218,0.08246968078066169,-0.31708803428586724,8.895816890527348,-12.57130921631838,-4.596317239304392,4.857541210140141,5.275771043940708,2.2654626263644246,0.5367423839572496
105.5,70.73309836352672,132.8392133563116,60.728990435655156,10.587856483103392,0.07646614254562561,-0.30903444873446684,8.933371337194945,-13.762422650672244,-5.049167059049939,5.511535863152246,6.27617051257788,2.8657023075467283,0.5367423839572496
106.0,66.19978856391755,134.85448054719515,59.35269921204717,10.632244822052622,0.0750952838499454,-0.3144526669163071,8.97301534802402,-13.154190404298593,-5.057276922105962,5.614491862582974,6.21457726942559,2.8287463616553534,0.5367423839572496
106.5,61.088897992649535,138.90209474172786,59.69756856661482,10.660842739366188,0.07778048649247642,-0.3225243395583164,9.00221778187247,-13.525758664579898,-3.704258496047649,5.411103986500577,5.451494632101933,2.3708967792611597,0.5367423839572496
107.0,56.11501676391272,138.81184336114686,62.163188085823506,10.49107988331445,0.07851507910350077,-0.3216936584897781,9.033535212213518,-13.713574473322367,-3.0182578354203127,5.048425478429552,4.894031247771458,2.0364187486628746,0.5367423839572496
107.5,51.25221455929968,141.539087044239,59.322604725692784,10.360396372901635,0.06312326545080987,-0.31181042945077375,9.08200534128358,-13.569880014726083,-3.722871726516371,5.51864873323709,5.153569608686535,2.192141765211921,0.5367423839572496
108.0,45.935318240413054,141.9033146244954,61.04092667892162,10.3795492493398,0.08101980695903893,-0.3078237895439685,9.123679462870848,-13.426910932871657,-4.5990055799260725,5.301164623681795,5.978328288235857,2.686996972941514,0.5367423839572496
108.5,40.6649476746437,143.32718779266486,59.76027754875571,10.415964171442395,0.06164638777837131,-0.3106507098906564,9.146066664006296,-14.753425611840226,-4.051371222621529,5.953977032971796,6.463345732165445,2.978007439299267,0.5367423839572496
109.0,37.98519906205712,145.73190383458515,58.51001219790017,10.554322943077514,0.06388977782919632,-0.33238577003858216,9.180613393302156,-14.638873438105382,-3.711328489104272,6.289876921611068,5.856066197155334,2.6136397182932,0.5367423839572496
109.5,31.767632311820922,145.97728131971718,59.20068408693519,10.349966950113977,0.07477205837789778,-0.3123475388291459,9.195899201256658,-13.484288873826015,-2.119906730122518,5.021877480153213,4.250251828404327,1.6501510970425963,0.5367423839572496
110.0,25.615598504502653,147.57967559697295,60.07264001888804,10.406845446977146,0.08071999473496148,-0.3028405656487773,9.247162633417167,-12.241907326687967,-0.5773914960666207,4.770818572081536,2.555216213338979,0.6331297280033873,0.5367423839572496
110.5,21.508279925582826,149.32387858416033,61.03334917252694,10.24914121148132,0.0930091650802359,-0.3232323539461931,9.285297162317622,-11.426024683034486,-0.11425391724602277,4.0687656372809125,1.7593885022908378,0.1556331013745027,0.5367423839572496
111.0,15.753413046971225,148.56359977760266,60.0687947845981,10.513568941647605,0.06607142756854366,-0.3256748606281903,9.32251177234208,-11.712402880504497,-0.06384577003333469,5.184203672663254,2.123875182735205,0.3743251096411231,0.5367423839572496
111.5,10.85153647527016,148.77255847587978,58.9704740475709,10.426229529159013,0.0909619832988778,-0.3238299230002366,9.344032633937326,-12.5966164804473,-0.791879589855654,4.406493675626997,3.0031273653405726,0.9018764192043436,0.5367423839572496
112.0,6.218425079495215,149.2638291657989,58.88506201250706,10.64682632544855,0.08425744940844675,-0.3090039441525477,9.383373319929342,-13.580400914700736,-1.185311699369121,4.860044882697109,3.442211335745483,1.1653268014472897,0.5367423839572496
112.5,-0.8292655798956796,149.93238409479082,60.54011572791592,10.55461416910001,0.04945005881944768,-0.303333481923714,9.412395367333124,-12.552296206583494,-0.47700016840463855,5.115175072585913,3.0228662010521408,0.9137197206312846,0.5367423839572496
113.0,-7.136756898759158,149.28080065513956,60.11056410348262,10.403653324637753,0.07234480749987646,-0.3091577374927142,9.467950773050205,-11.701387162554786,-0.09652649492278817,3.80325654157095,2.216258487008191,0.4297550922049147,0.5367423839572496
113.5,-10.1303765431076,148.76224973693328,60.505019784097264,10.174354028496627,0.08389930445686603,-0.3128307174899321,9.462507303115075,-12.095204915777916,0.8577121759702719,4.155037934102067,1.936182657509483,0.26170959450568976,0.5367423839572496
114.0,-14.691071579499845,149.18896877847592,60.88395239116618,10.234924614289147,0.07728693655737252,-0.30935724531377723,9.533299139841724,-12.164829384763223,0.7109344837670204,4.955296215434023,2.6900642386407316,0.7140385431844388,0.5367423839572496
114.5,-20.518635931786676,149.4533949257181,60.96216064522892,10.426057654696985,0.06991923515677123,-0.30195999565616843,9.574119596618438,-12.940342732789258,-0.8486483243378727,4.941615982508802,4.079708736114579,1.5478252416687472,0.5367423839572496
115.0,-26.439404370070502,147.00914635202034,57.789859595461,10.511188573875472,0.06983446984875563,-0.3102913568026546,9.594145878880708,-14.247923167782442,-0.8304338144312499,5.942999987856816,5.098364652860904,2.1590187917165427,0.5367423839572496
115.5,-30.52562777474916,146.94553335321774,61.09502770552285,10.431415970651662,0.07497242759739058,-0.3089639014528943,9.638053700519109,-14.93238936068488,-0.4595762686009118,6.225184047741766,4.972636544449705,2.0835819266698232,0.5367423839572496
116.0,-35.95271242566763,146.550582102095,60.91220262475542,10.621926614946776,0.07450932613209395,-0.33911805349184515,9.674534955312437,-14.414252269868868,0.4608892872243534,5.072598241198451,3.8185537575741333,1.39113225454448,0.5367423839572496
116.5,-42.06729228309473,142.94724841210777,60.20860350731294,10.598566045698982,0.07403473769231025,-0.3193066688536287,9.704917211947118,-11.311446056089535,0.7303513103118032,4.901686714219216,2.5407344614127214,0.6244406768476328,0.5367423839572498
117.0,-45.16897944116032,142.50642010595246,58.356190953859766,10.584394064276962,0.07241176272591349,-0.3056587888817076,9.728781500139219,-11.820354717816295,0.39917929524207,4.8750516165605475,2.062787800511574,0.33767268030694453,0.5367423839572496
117.5,-50.78178900233504,141.4511741683831,59.970200597958296,10.707675884378332,0.07645543664551184,-0.32657048926347343,9.750947444308434,-12.234856109246136,0.72939803837879,4.94674950563903,2.5591312653199374,0.6354787591919625,0.5367423839572496
118.0,-54.93499022438773,138.27915931038297,59.718187972040184,10.590311694473465,0.07941668107667602,-0.28764522157503114,9.824249958824705,-12.75579772160532,0.44808568817705985,4.497057677379167,3.354109746604443,1.112465847962666,0.5367423839572496
